T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
16.4762    	-9.6384e-012	1.11825e-011	2.80192e-018	-5.16354e-019	1.64564e-018	-3.51766e-011	-0.00480272	-0.000176222	4.67921e-010	
16.5375    	-1.02247e-011	1.20431e-011	2.26629e-018	-4.40962e-019	1.51462e-018	-3.3523e-011	-0.00469842	-0.000215195	4.65715e-010	
16.5988    	-1.07834e-011	1.21393e-011	1.93648e-018	-4.04484e-019	1.05043e-018	-3.18253e-011	-0.00459571	-0.000246754	4.62355e-010	
16.66      	-1.13138e-011	1.13196e-011	2.10099e-018	-4.05298e-019	7.40638e-019	-3.09736e-011	-0.00449459	-0.000269129	4.54748e-010	
16.7213    	-1.183e-011	1.03652e-011	2.55238e-018	-4.04474e-019	9.16419e-019	-3.10023e-011	-0.0043949 	-0.000288127	4.44165e-010	
16.7825    	-1.23467e-011	1.02002e-011	2.796e-018 	-3.65086e-019	1.42e-018  	-3.10624e-011	-0.00429646	-0.00031121	4.34932e-010	
16.8438    	-1.28645e-011	1.09638e-011	2.54683e-018	-2.89265e-019	1.76388e-018	-3.02779e-011	-0.0041992 	-0.000339922	4.30004e-010	
16.905     	-1.33691e-011	1.18747e-011	2.01529e-018	-2.15858e-019	1.62141e-018	-2.86239e-011	-0.00410325	-0.000368418	4.27951e-010	
16.9662    	-1.38462e-011	1.20198e-011	1.6953e-018	-1.8126e-019	1.15504e-018	-2.69468e-011	-0.00400874	-0.00038955	4.24434e-010	
17.0275    	-1.42953e-011	1.12692e-011	1.86787e-018	-1.82939e-019	8.52378e-019	-2.61122e-011	-0.00391567	-0.000402241	4.1665e-010	
17.0888    	-1.47305e-011	1.04006e-011	2.31905e-018	-1.82257e-019	1.03536e-018	-2.61386e-011	-0.00382387	-0.000412618	4.06205e-010	
17.15      	-1.51661e-011	1.03125e-011	2.5555e-018	-1.43515e-019	1.53655e-018	-2.61855e-011	-0.00373317	-0.000427775	3.9746e-010	
17.2113    	-1.56025e-011	1.11214e-011	2.30054e-018	-6.98152e-020	1.86813e-018	-2.54015e-011	-0.00364353	-0.00044859	3.93066e-010	
17.2725    	-1.60259e-011	1.20487e-011	1.77196e-018	2.51125e-022	1.71307e-018	-2.37788e-011	-0.00355508	-0.000468946	3.9126e-010	
17.3337    	-1.64222e-011	1.22068e-011	1.46262e-018	3.1541e-020	1.24387e-018	-2.21563e-011	-0.00346794	-0.000482097	3.87678e-010	
17.395     	-1.67915e-011	1.14897e-011	1.64478e-018	2.76076e-020	9.48297e-019	-2.13744e-011	-0.00338212	-0.00048764	3.7983e-010	
17.4562    	-1.71477e-011	1.06734e-011	2.09671e-018	2.68717e-020	1.13795e-018	-2.14331e-011	-0.00329744	-0.000491954	3.69646e-010	
17.5175    	-1.75049e-011	1.06309e-011	2.32631e-018	6.37866e-020	1.63476e-018	-2.14982e-011	-0.00321374	-0.000501713	3.61491e-010	
17.5788    	-1.78632e-011	1.14544e-011	2.06633e-018	1.34218e-019	1.95085e-018	-2.07438e-011	-0.00313101	-0.000517135	3.57699e-010	
17.64      	-1.8209e-011	1.23666e-011	1.54293e-018	1.9981e-019	1.78019e-018	-1.91809e-011	-0.00304939	-0.000531869	3.56186e-010	
17.7013    	-1.85287e-011	1.25066e-011	1.24758e-018	2.2672e-019	1.30656e-018	-1.76421e-011	-0.002969  	-0.000539598	3.52599e-010	
17.7625    	-1.88227e-011	1.17937e-011	1.44238e-018	2.196e-019 	1.01788e-018	-1.69416e-011	-0.00288983	-0.000540561	3.44775e-010	
17.8237    	-1.9105e-011	1.10037e-011	1.89656e-018	2.16678e-019	1.21432e-018	-1.7059e-011	-0.00281172	-0.000541326	3.34955e-010	
17.885     	-1.93894e-011	1.09833e-011	2.11933e-018	2.51107e-019	1.7062e-018	-1.71652e-011	-0.00273453	-0.000548104	3.2748e-010	
17.9462    	-1.96755e-011	1.17985e-011	1.85407e-018	3.17644e-019	2.00578e-018	-1.64601e-011	-0.00265825	-0.000560458	3.24346e-010	
18.0075    	-1.99498e-011	1.26729e-011	1.33628e-018	3.78133e-019	1.81913e-018	-1.49758e-011	-0.00258304	-0.000571851	3.23165e-010	
18.0688    	-2.01994e-011	1.27722e-011	1.05589e-018	4.00074e-019	1.34214e-018	-1.35397e-011	-0.00250902	-0.000576418	3.19623e-010	
18.13      	-2.0425e-011	1.20433e-011	1.26369e-018	3.89273e-019	1.06244e-018	-1.29391e-011	-0.00243617	-0.00057501	3.11899e-010	
18.1912    	-2.06407e-011	1.12619e-011	1.71911e-018	3.83769e-019	1.26747e-018	-1.31312e-011	-0.00236433	-0.000574326	3.02526e-010	
18.2525    	-2.08595e-011	1.12477e-011	1.93308e-018	4.15365e-019	1.75503e-018	-1.32913e-011	-0.00229337	-0.000580071	2.95787e-010	
18.3138    	-2.10811e-011	1.20394e-011	1.66091e-018	4.77654e-019	2.03778e-018	-1.26463e-011	-0.00222331	-0.000591176	2.93324e-010	
18.375     	-2.12918e-011	1.28604e-011	1.14841e-018	5.32683e-019	1.83502e-018	-1.1251e-011	-0.00215432	-0.000600965	2.92468e-010	
18.4363    	-2.14794e-011	1.29047e-011	8.83618e-019	5.49346e-019	1.35546e-018	-9.92816e-012	-0.0020865 	-0.000604057	2.88974e-010	
18.4975    	-2.16448e-011	1.21474e-011	1.1049e-018	5.34658e-019	1.08604e-018	-9.43714e-012	-0.00201982	-0.000601884	2.81375e-010	
18.5588    	-2.18021e-011	1.1365e-011	1.56109e-018	5.26474e-019	1.30039e-018	-9.71133e-012	-0.00195412	-0.000601219	2.72476e-010	
18.62      	-2.1964e-011	1.1349e-011	1.76526e-018	5.55199e-019	1.78314e-018	-9.92991e-012	-0.0018893 	-0.000607239	2.66471e-010	
18.6812    	-2.21295e-011	1.21098e-011	1.48575e-018	6.13215e-019	2.04792e-018	-9.3475e-012	-0.00182539	-0.000618267	2.64644e-010	
18.7425    	-2.22853e-011	1.28704e-011	9.79241e-019	6.62782e-019	1.82847e-018	-8.04287e-012	-0.00176255	-0.000627547	2.64062e-010	
18.8038    	-2.24193e-011	1.28536e-011	7.31388e-019	6.74238e-019	1.34703e-018	-6.8347e-012	-0.00170088	-0.000630198	2.60585e-010	
18.865     	-2.25332e-011	1.20641e-011	9.66891e-019	6.55845e-019	1.08933e-018	-6.45373e-012	-0.00164034	-0.000628212	2.53107e-010	
18.9263    	-2.26408e-011	1.12793e-011	1.42333e-018	6.4526e-019	1.31407e-018	-6.80825e-012	-0.00158078	-0.000628378	2.44684e-010	
18.9875    	-2.27543e-011	1.12618e-011	1.61642e-018	6.71437e-019	1.7922e-018	-7.08105e-012	-0.00152208	-0.000635326	2.3939e-010	
19.0487    	-2.28723e-011	1.19923e-011	1.3286e-018	7.25509e-019	2.03887e-018	-6.55546e-012	-0.00146431	-0.000646806	2.38142e-010	
19.11      	-2.29815e-011	1.26933e-011	8.28031e-019	7.69955e-019	1.80338e-018	-5.33543e-012	-0.00140761	-0.000656039	2.3777e-010	
19.1712    	-2.30705e-011	1.26175e-011	5.97371e-019	7.76597e-019	1.32186e-018	-4.23572e-012	-0.00135208	-0.000658672	2.34268e-010	
19.2325    	-2.3141e-011	1.17999e-011	8.46628e-019	7.54967e-019	1.07819e-018	-3.95755e-012	-0.00129766	-0.000657219	2.26899e-010	
19.2938    	-2.3207e-011	1.10182e-011	1.3017e-018	7.42493e-019	1.31497e-018	-4.38329e-012	-0.0012442 	-0.000658441	2.1894e-010	
19.355     	-2.32801e-011	1.10053e-011	1.48163e-018	7.66622e-019	1.78898e-018	-4.6994e-012	-0.0011916 	-0.000666404	2.14315e-010	
19.4163    	-2.33584e-011	1.17112e-011	1.1841e-018	8.17215e-019	2.01762e-018	-4.21903e-012	-0.00113992	-0.000678329	2.13575e-010	
19.4775    	-2.34287e-011	1.23586e-011	6.8918e-019	8.56998e-019	1.76674e-018	-3.0723e-012	-0.00108931	-0.000687468	2.13337e-010	
19.5387    	-2.34799e-011	1.22303e-011	4.759e-019 	8.59325e-019	1.28676e-018	-2.07014e-012	-0.00103985	-0.000690018	2.09759e-010	
19.6       	-2.35144e-011	1.13925e-011	7.38537e-019	8.3501e-019	1.05891e-018	-1.88341e-012	-0.000991477	-0.000688982	2.02473e-010	
19.6612    	-2.35458e-011	1.0623e-011	1.19097e-018	8.21226e-019	1.30867e-018	-2.36789e-012	-0.000944022	-0.000691046	1.94954e-010	
19.7225    	-2.35853e-011	1.06239e-011	1.35625e-018	8.43866e-019	1.77843e-018	-2.71394e-012	-0.000897403	-0.000699707	1.90948e-010	
19.7837    	-2.36305e-011	1.1314e-011	1.04832e-018	8.91504e-019	1.98861e-018	-2.26541e-012	-0.000851687	-0.000711699	1.90636e-010	
19.845     	-2.36683e-011	1.19161e-011	5.59393e-019	9.27145e-019	1.72268e-018	-1.17924e-012	-0.000807019	-0.000720366	1.90455e-010	
19.9062    	-2.36879e-011	1.17446e-011	3.64094e-019	9.25718e-019	1.24556e-018	-2.62186e-013	-0.000763462	-0.00072247	1.86754e-010	
