T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
0.46305    	-4.17984e-010	4.17984e-010	0          	0          	0          	-2.79162e-017	0.163047   	-0.163047  	0          	
0.471625   	-4.17707e-010	4.17707e-010	0          	0          	0          	-3.90052e-017	-0.00772089	0.00772089 	0          	
0.4802     	-4.11304e-010	4.11304e-010	0          	0          	0          	-3.30125e-017	-0.178263  	0.178263   	0          	
0.488775   	-3.98963e-010	3.98963e-010	0          	0          	0          	-2.57134e-017	-0.343575  	0.343575   	0          	
0.49735    	-3.81046e-010	3.81046e-010	0          	0          	0          	-3.15064e-017	-0.498807  	0.498807   	0          	
0.505925   	-3.5808e-010	3.5808e-010	0          	0          	0          	-4.144e-017	-0.639403  	0.639403   	0          	
0.5145     	-3.30737e-010	3.30737e-010	0          	0          	0          	-3.67016e-017	-0.761239  	0.761239   	0          	
0.523075   	-2.9982e-010	2.9982e-010	0          	0          	0          	-1.46191e-017	-0.86074   	0.86074    	0          	
0.53165    	-2.66237e-010	2.66237e-010	0          	0          	0          	3.63307e-018	-0.934987  	0.934987   	0          	
0.540225   	-2.30971e-010	2.30971e-010	0          	0          	0          	2.85127e-018	-0.981801  	0.981801   	0          	
0.5488     	-1.95059e-010	1.95059e-010	0          	0          	0          	-1.99572e-017	-0.999808  	0.999808   	0          	
0.557375   	-1.59554e-010	1.59554e-010	0          	0          	0          	-5.91383e-017	-0.988482  	0.988482   	0          	
0.56595    	-1.25498e-010	1.25498e-010	0          	0          	0          	-7.44539e-017	-0.948152  	0.948152   	0          	
0.574525   	-9.38889e-011	9.38889e-011	0          	0          	0          	-5.24793e-017	-0.880004  	0.880004   	0          	
0.5831     	-6.56553e-011	6.56554e-011	0          	0          	0          	-3.68743e-018	-0.786036  	0.786036   	0          	
0.591675   	-4.16254e-011	4.16254e-011	0          	0          	0          	3.41902e-017	-0.669007  	0.669007   	0          	
0.60025    	-2.2504e-011	2.2504e-011	0          	0          	0          	3.99027e-017	-0.532348  	0.532348   	0          	
0.608825   	-8.85236e-012	8.85238e-012	0          	0          	0          	1.9261e-017	-0.380069  	0.380069   	0          	
0.6174     	-1.07091e-012	1.07095e-012	0          	0          	0          	-2.69265e-018	-0.21664   	0.21664    	0          	
0.625975   	6.12057e-013	-6.11994e-013	0          	0          	0          	-4.58862e-018	-0.0468546 	0.0468546  	0          	
0.63455    	-3.85288e-012	3.85295e-012	0          	0          	0          	1.1418e-017	0.124306   	-0.124306  	0          	
0.643125   	-1.43347e-011	1.43348e-011	0          	0          	0          	2.25868e-017	0.29182    	-0.29182   	0          	
0.6517     	-3.05259e-011	3.05259e-011	0          	0          	0          	4.9132e-018	0.450771   	-0.450771  	0          	
0.660275   	-5.19513e-011	5.19514e-011	0          	0          	0          	-4.51242e-017	0.596496   	-0.596496  	0          	
0.66885    	-7.79825e-011	7.79825e-011	0          	0          	0          	-1.02108e-016	0.72472    	-0.72472   	0          	
0.677425   	-1.07856e-010	1.07856e-010	0          	0          	0          	-1.39741e-016	0.831681   	-0.831681  	0          	
0.686      	-1.40694e-010	1.40694e-010	0          	0          	0          	-1.34152e-016	0.91424    	-0.91424   	0          	
0.694575   	-1.75534e-010	1.75534e-010	0          	0          	0          	-9.76975e-017	0.969975   	-0.969975  	0          	
0.70315    	-2.11355e-010	2.11355e-010	0          	0          	0          	-3.39724e-017	0.997251   	-0.997251  	0          	
0.711725   	-2.47103e-010	2.47103e-010	0          	0          	0          	1.56003e-018	0.995267   	-0.995267  	0          	
0.7203     	-2.81732e-010	2.81732e-010	0          	0          	0          	1.29432e-017	0.964082   	-0.964082  	0          	
0.728875   	-3.14225e-010	3.14225e-010	0          	0          	0          	1.37127e-017	0.90461    	-0.90461   	0          	
0.73745    	-3.43628e-010	3.43628e-010	0          	0          	0          	-7.75951e-019	0.818597   	-0.818597  	0          	
0.746025   	-3.69079e-010	3.69079e-010	0          	0          	0          	-2.23377e-017	0.708566   	-0.708566  	0          	
0.7546     	-3.89831e-010	3.89831e-010	0          	0          	0          	-1.8135e-017	0.577746   	-0.577746  	0          	
0.763175   	-4.05275e-010	4.05275e-010	0          	0          	0          	3.57887e-017	0.429974   	-0.429974  	0          	
0.77175    	-4.14958e-010	4.14958e-010	0          	0          	0          	7.40422e-017	0.269588   	-0.269588  	0          	
0.780325   	-4.18596e-010	4.18596e-010	0          	0          	0          	4.71646e-017	0.101291   	-0.101291  	0          	
0.7889     	-4.16083e-010	4.16083e-010	0          	0          	0          	-2.52041e-017	-0.0699784 	0.0699784  	0          	
0.797475   	-4.07491e-010	4.07491e-010	0          	0          	0          	-1.00058e-016	-0.239194  	0.239194   	0          	
0.80605    	-3.93074e-010	3.93074e-010	0          	0          	0          	-1.26985e-016	-0.401391  	0.401391   	0          	
0.814625   	-3.73253e-010	3.73253e-010	0          	0          	0          	-8.32206e-017	-0.551813  	0.551813   	0          	
0.8232     	-3.48611e-010	3.48612e-010	0          	0          	0          	3.17408e-018	-0.686042  	0.686042   	0          	
0.831775   	-3.19871e-010	3.19871e-010	0          	0          	0          	7.02895e-017	-0.800144  	0.800144   	0          	
0.84035    	-2.87876e-010	2.87876e-010	0          	0          	0          	6.11166e-017	-0.89077   	0.89077    	0          	
0.848925   	-2.53564e-010	2.53564e-010	0          	0          	0          	9.52399e-018	-0.955259  	0.955259   	0          	
0.8575     	-2.17942e-010	2.17942e-010	0          	0          	0          	-2.36144e-017	-0.991722  	0.991722   	0          	
0.866075   	-1.82056e-010	1.82056e-010	0          	0          	0          	-1.31281e-017	-0.999087  	0.999087   	0          	
0.87465    	-1.46959e-010	1.46959e-010	0          	0          	0          	2.17671e-017	-0.977139  	0.977139   	0          	
0.883225   	-1.13679e-010	1.13679e-010	0          	0          	0          	2.90053e-017	-0.92652   	0.92652    	0          	
0.8918     	-8.31939e-011	8.31939e-011	0          	0          	0          	2.13229e-018	-0.848719  	0.848719   	0          	
0.900375   	-5.63979e-011	5.6398e-011	0          	0          	0          	-2.98133e-017	-0.746014  	0.746014   	0          	
0.90895    	-3.40772e-011	3.40773e-011	0          	0          	0          	-2.67378e-017	-0.621422  	0.621422   	0          	
0.917525   	-1.68864e-011	1.68866e-011	0          	0          	0          	1.94908e-017	-0.478598  	0.478598   	0          	
0.9261     	-5.33024e-012	5.33041e-012	0          	0          	0          	7.06451e-017	-0.32173   	0.32173    	0          	
0.934675   	2.52436e-013	-2.52327e-013	0          	0          	0          	7.35266e-017	-0.155425  	0.155425   	0          	
0.94325    	-3.02198e-013	3.02242e-013	0          	0          	0          	1.00113e-017	0.0154413  	-0.0154413 	0          	
0.951825   	-6.97794e-012	6.97797e-012	0          	0          	0          	-8.18258e-017	0.185856   	-0.185856  	0          	
0.9604     	-1.95789e-011	1.95789e-011	0          	0          	0          	-1.35396e-016	0.350816   	-0.350816  	0          	
0.968975   	-3.77353e-011	3.77354e-011	0          	0          	0          	-1.11495e-016	0.505485   	-0.505485  	0          	
0.97755    	-6.09145e-011	6.09146e-011	0          	0          	0          	-2.72725e-017	0.64532    	-0.64532   	0          	
0.986125   	-8.84363e-011	8.84365e-011	0          	0          	0          	5.75873e-017	0.766223   	-0.766223  	0          	
0.9947     	-1.19493e-010	1.19493e-010	0          	0          	0          	8.79948e-017	0.864645   	-0.864645  	0          	
1.00327    	-1.53174e-010	1.53174e-010	0          	0          	0          	6.60957e-017	0.937697   	-0.937697  	0          	
1.01185    	-1.88491e-010	1.88491e-010	0          	0          	0          	1.88139e-017	0.983238   	-0.983238  	0          	
1.02042    	-2.24408e-010	2.24408e-010	0          	0          	0          	-8.57362e-018	0.99993    	-0.99993   	0          	
1.029      	-2.5987e-010	2.5987e-010	0          	0          	0          	-1.40335e-017	0.987284   	-0.987284  	0          	
1.03757    	-2.93837e-010	2.93837e-010	0          	0          	0          	-2.40835e-017	0.94567    	-0.94567   	0          	
1.04615    	-3.25313e-010	3.25313e-010	0          	0          	0          	-2.35021e-017	0.876311   	-0.876311  	0          	
1.05472    	-3.53374e-010	3.53374e-010	0          	0          	0          	-4.42407e-017	0.781241   	-0.781241  	0          	
1.0633     	-3.77198e-010	3.77198e-010	0          	0          	0          	-5.23092e-017	0.663248   	-0.663248  	0          	
1.07187    	-3.96084e-010	3.96084e-010	0          	0          	0          	-3.60622e-017	0.525796   	-0.525796  	0          	
1.08045    	-4.09478e-010	4.09478e-010	0          	0          	0          	-1.41458e-017	0.372916   	-0.372916  	0          	
1.08902    	-4.16989e-010	4.16989e-010	0          	0          	0          	-1.32139e-017	0.209096   	-0.209096  	0          	
1.0976     	-4.18395e-010	4.18395e-010	0          	0          	0          	-2.79571e-017	0.0391408  	-0.0391408 	0          	
1.10617    	-4.13655e-010	4.13655e-010	0          	0          	0          	-7.54222e-017	-0.131964  	0.131964   	0          	
1.11475    	-4.02908e-010	4.02908e-010	0          	0          	0          	-1.13672e-016	-0.299196  	0.299196   	0          	
