T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
0.5376     	1.55496e-012	3.77373e-011	0          	0          	0          	3.59483e-011	0.298798   	-0.29827   	0          	
0.5472     	1.66872e-012	3.97026e-011	0          	0          	0          	3.78225e-011	0.295486   	-0.294923  	0          	
0.5568     	1.78842e-012	4.17294e-011	0          	0          	0          	3.97548e-011	0.292188   	-0.291587  	0          	
0.5664     	1.91422e-012	4.38184e-011	0          	0          	0          	4.17457e-011	0.288904   	-0.288264  	0          	
0.576      	2.04633e-012	4.59699e-011	0          	0          	0          	4.37955e-011	0.285634   	-0.284953  	0          	
0.5856     	2.18492e-012	4.81846e-011	0          	0          	0          	4.59048e-011	0.282378   	-0.281654  	0          	
0.5952     	2.33019e-012	5.04629e-011	0          	0          	0          	4.80739e-011	0.279136   	-0.278368  	0          	
0.6048     	2.48232e-012	5.28052e-011	0          	0          	0          	5.0303e-011	0.275908   	-0.275093  	0          	
0.6144     	2.64151e-012	5.52119e-011	0          	0          	0          	5.25927e-011	0.272695   	-0.271832  	0          	
0.624      	2.80794e-012	5.76836e-011	0          	0          	0          	5.49432e-011	0.269496   	-0.268582  	0          	
0.6336     	2.98181e-012	6.02205e-011	0          	0          	0          	5.73547e-011	0.266312   	-0.265346  	0          	
0.6432     	3.16332e-012	6.2823e-011	0          	0          	0          	5.98276e-011	0.263142   	-0.262121  	0          	
0.6528     	3.35264e-012	6.54915e-011	0          	0          	0          	6.23621e-011	0.259988   	-0.25891   	0          	
0.6624     	3.54999e-012	6.82262e-011	0          	0          	0          	6.49584e-011	0.256848   	-0.255711  	0          	
0.672      	3.75556e-012	7.10276e-011	0          	0          	0          	6.76168e-011	0.253723   	-0.252525  	0          	
0.6816     	3.96953e-012	7.38958e-011	0          	0          	0          	7.03373e-011	0.250613   	-0.249352  	0          	
0.6912     	4.19212e-012	7.68311e-011	0          	0          	0          	7.31202e-011	0.247518   	-0.246192  	0          	
0.7008     	4.42351e-012	7.98338e-011	0          	0          	0          	7.59656e-011	0.244438   	-0.243045  	0          	
0.7104     	4.66391e-012	8.29041e-011	0          	0          	0          	7.88737e-011	0.241374   	-0.239911  	0          	
0.72       	4.91351e-012	8.60421e-011	0          	0          	0          	8.18444e-011	0.238326   	-0.23679   	0          	
0.7296     	5.17251e-012	8.92479e-011	0          	0          	0          	8.48779e-011	0.235292   	-0.233682  	0          	
0.7392     	5.44111e-012	9.25219e-011	0          	0          	0          	8.79742e-011	0.232275   	-0.230587  	0          	
0.7488     	5.71951e-012	9.5864e-011	0          	0          	0          	9.11333e-011	0.229273   	-0.227505  	0          	
0.7584     	6.00791e-012	9.92744e-011	0          	0          	0          	9.43552e-011	0.226287   	-0.224437  	0          	
0.768      	6.3065e-012	1.02753e-010	0          	0          	0          	9.76399e-011	0.223317   	-0.221381  	0          	
0.7776     	6.61549e-012	1.063e-010 	0          	0          	0          	1.00987e-010	0.220362   	-0.21834   	0          	
0.7872     	6.93507e-012	1.09916e-010	0          	0          	0          	1.04398e-010	0.217424   	-0.215311  	0          	
0.7968     	7.26544e-012	1.136e-010 	0          	0          	0          	1.0787e-010	0.214502   	-0.212296  	0          	
0.8064     	7.6068e-012	1.17352e-010	0          	0          	0          	1.11406e-010	0.211596   	-0.209295  	0          	
0.816      	7.95935e-012	1.21173e-010	0          	0          	0          	1.15003e-010	0.208707   	-0.206307  	0          	
0.8256     	8.32329e-012	1.25062e-010	0          	0          	0          	1.18663e-010	0.205833   	-0.203333  	0          	
0.8352     	8.6988e-012	1.29019e-010	0          	0          	0          	1.22385e-010	0.202976   	-0.200372  	0          	
0.8448     	9.08609e-012	1.33045e-010	0          	0          	0          	1.26168e-010	0.200136   	-0.197425  	0          	
0.8544     	9.48536e-012	1.37138e-010	0          	0          	0          	1.30013e-010	0.197312   	-0.194491  	0          	
0.864      	9.8968e-012	1.413e-010 	0          	0          	0          	1.3392e-010	0.194505   	-0.191572  	0          	
0.8736     	1.03206e-011	1.45529e-010	0          	0          	0          	1.37887e-010	0.191714   	-0.188666  	0          	
0.8832     	1.07569e-011	1.49826e-010	0          	0          	0          	1.41916e-010	0.188941   	-0.185774  	0          	
0.8928     	1.1206e-011	1.54189e-010	0          	0          	0          	1.46004e-010	0.186184   	-0.182895  	0          	
0.9024     	1.16681e-011	1.5862e-010	0          	0          	0          	1.50153e-010	0.183443   	-0.180031  	0          	
0.912      	1.21433e-011	1.63118e-010	0          	0          	0          	1.54362e-010	0.18072    	nan        	0          	
0.9216     	1.26317e-011	1.67682e-010	0          	0          	0          	1.5863e-010	nan        	nan        	0          	
0.9312     	1.31337e-011	1.72313e-010	0          	0          	0          	1.62956e-010	nan        	nan        	0          	
0.9408     	1.36494e-011	1.77009e-010	0          	0          	0          	1.67342e-010	nan        	nan        	0          	
0.9504     	1.4179e-011	1.81771e-010	0          	0          	0          	1.71785e-010	nan        	nan        	0          	
0.96       	1.47226e-011	1.86598e-010	0          	0          	0          	1.76287e-010	nan        	nan        	0          	
0.9696     	1.52805e-011	1.9149e-010	0          	0          	0          	1.80845e-010	nan        	nan        	0          	
0.9792     	1.58528e-011	1.96446e-010	0          	0          	0          	1.8546e-010	nan        	nan        	0          	
0.9888     	1.64397e-011	2.01466e-010	0          	0          	0          	1.90131e-010	nan        	nan        	0          	
0.9984     	1.70413e-011	2.06549e-010	0          	0          	0          	1.94858e-010	nan        	nan        	0          	
1.008      	1.7658e-011	2.11696e-010	0          	0          	0          	1.99639e-010	nan        	nan        	0          	
1.0176     	1.82898e-011	2.16905e-010	0          	0          	0          	2.04475e-010	nan        	nan        	0          	
1.0272     	1.89368e-011	2.22176e-010	0          	0          	0          	2.09365e-010	nan        	nan        	0          	
1.0368     	1.95994e-011	2.27508e-010	0          	0          	0          	2.14308e-010	nan        	nan        	0          	
1.0464     	2.02776e-011	2.32902e-010	0          	0          	0          	2.19304e-010	nan        	nan        	0          	
1.056      	2.09716e-011	2.38355e-010	0          	0          	0          	2.24351e-010	nan        	nan        	0          	
1.0656     	2.16815e-011	2.43868e-010	0          	0          	0          	2.29449e-010	nan        	nan        	0          	
1.0752     	2.24076e-011	2.49441e-010	0          	0          	0          	2.34598e-010	nan        	nan        	0          	
1.0848     	2.315e-011 	2.55071e-010	0          	0          	0          	2.39797e-010	nan        	nan        	0          	
1.0944     	2.39089e-011	2.6076e-010	0          	0          	0          	2.45044e-010	nan        	nan        	0          	
1.104      	2.46843e-011	2.66505e-010	0          	0          	0          	2.5034e-010	nan        	nan        	0          	
1.1136     	2.54766e-011	2.72307e-010	0          	0          	0          	2.55683e-010	nan        	nan        	0          	
1.1232     	2.62857e-011	2.78165e-010	0          	0          	0          	2.61073e-010	nan        	nan        	0          	
1.1328     	2.71119e-011	2.84077e-010	0          	0          	0          	2.66508e-010	nan        	nan        	0          	
1.1424     	2.79552e-011	2.90044e-010	0          	0          	0          	2.71989e-010	nan        	nan        	0          	
1.152      	2.8816e-011	2.96063e-010	0          	0          	0          	2.77513e-010	nan        	nan        	0          	
1.1616     	2.96942e-011	3.02136e-010	0          	0          	0          	2.83081e-010	nan        	nan        	0          	
1.1712     	3.059e-011 	3.0826e-010	0          	0          	0          	2.88691e-010	nan        	nan        	0          	
1.1808     	3.15036e-011	3.14435e-010	0          	0          	0          	2.94342e-010	nan        	nan        	0          	
1.1904     	3.2435e-011	3.2066e-010	0          	0          	0          	3.00033e-010	nan        	nan        	0          	
1.2        	3.33845e-011	3.26934e-010	0          	0          	0          	3.05764e-010	nan        	nan        	0          	
1.2096     	3.43521e-011	3.33256e-010	0          	0          	0          	3.11534e-010	nan        	nan        	0          	
1.2192     	3.5338e-011	3.39626e-010	0          	0          	0          	3.17341e-010	nan        	nan        	0          	
1.2288     	3.63422e-011	3.46041e-010	0          	0          	0          	3.23184e-010	nan        	nan        	0          	
1.2384     	3.7365e-011	3.52503e-010	0          	0          	0          	3.29063e-010	nan        	nan        	0          	
1.248      	3.84063e-011	3.59009e-010	0          	0          	0          	3.34977e-010	nan        	nan        	0          	
1.2576     	3.94664e-011	3.65558e-010	0          	0          	0          	3.40924e-010	nan        	nan        	0          	
1.2672     	4.05452e-011	3.7215e-010	0          	0          	0          	3.46903e-010	nan        	nan        	0          	
1.2768     	4.1643e-011	3.78783e-010	0          	0          	0          	3.52913e-010	nan        	nan        	0          	
1.2864     	4.27598e-011	3.85457e-010	0          	0          	0          	3.58954e-010	nan        	nan        	0          	
1.296      	4.38958e-011	3.9217e-010	0          	0          	0          	3.65023e-010	nan        	nan        	0          	
1.3056     	4.50509e-011	3.98921e-010	0          	0          	0          	3.71121e-010	nan        	nan        	0          	
1.3152     	4.62253e-011	4.05709e-010	0          	0          	0          	3.77245e-010	nan        	nan        	0          	
1.3248     	4.74192e-011	4.12534e-010	0          	0          	0          	3.83395e-010	nan        	nan        	0          	
1.3344     	4.86324e-011	4.19394e-010	0          	0          	0          	3.8957e-010	nan        	nan        	0          	
1.344      	4.98652e-011	4.26287e-010	0          	0          	0          	3.95768e-010	nan        	nan        	0          	
1.3536     	5.11177e-011	4.33213e-010	0          	0          	0          	4.01987e-010	nan        	nan        	0          	
1.3632     	5.23898e-011	4.40171e-010	0          	0          	0          	4.08228e-010	nan        	nan        	0          	
1.3728     	5.36816e-011	4.47159e-010	0          	0          	0          	4.14488e-010	nan        	nan        	0          	
1.3824     	5.49933e-011	4.54177e-010	0          	0          	0          	4.20767e-010	nan        	nan        	0          	
1.392      	5.63249e-011	4.61222e-010	0          	0          	0          	4.27063e-010	nan        	nan        	0          	
1.4016     	5.76763e-011	4.68294e-010	0          	0          	0          	4.33375e-010	nan        	nan        	0          	
1.4112     	5.90478e-011	4.75392e-010	0          	0          	0          	4.39702e-010	nan        	nan        	0          	
1.4208     	6.04392e-011	4.82514e-010	0          	0          	0          	4.46042e-010	nan        	nan        	0          	
1.4304     	6.18508e-011	4.89659e-010	0          	0          	0          	4.52394e-010	nan        	nan        	0          	
1.44       	6.32824e-011	4.96826e-010	0          	0          	0          	4.58757e-010	nan        	nan        	0          	
1.4496     	6.47342e-011	5.04014e-010	0          	0          	0          	4.6513e-010	nan        	nan        	0          	
