T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
3.672      	5.09829e-010	6.67458e-010	0          	0          	0          	3.50997e-010	-0.0237591 	0.0625989  	0          	
3.6855     	5.11398e-010	6.60083e-010	0          	0          	0          	3.42279e-010	-0.0236393 	0.0619833  	0          	
3.699      	5.12927e-010	6.52644e-010	0          	0          	0          	3.33515e-010	-0.023523  	0.0613665  	0          	
3.7125     	5.14418e-010	6.45142e-010	0          	0          	0          	3.24708e-010	-0.0234102 	0.0607487  	0          	
3.726      	5.15869e-010	6.3758e-010	0          	0          	0          	3.1586e-010	-0.023301  	0.0601301  	0          	
3.7395     	5.1728e-010	6.2996e-010	0          	0          	0          	3.06973e-010	-0.0231954 	0.059511   	0          	
3.753      	5.18652e-010	6.22285e-010	0          	0          	0          	2.98048e-010	-0.0230934 	0.0588916  	0          	
3.7665     	5.19984e-010	6.14556e-010	0          	0          	0          	2.8909e-010	-0.022995  	0.0582721  	0          	
3.78       	5.21276e-010	6.06775e-010	0          	0          	0          	2.801e-010 	-0.0229004 	0.0576527  	0          	
3.7935     	5.22527e-010	5.98946e-010	0          	0          	0          	2.71079e-010	-0.0228094 	0.0570337  	0          	
3.807      	5.23739e-010	5.91069e-010	0          	0          	0          	2.62031e-010	-0.0227222 	0.0564152  	0          	
3.8205     	5.2491e-010	5.83147e-010	0          	0          	0          	2.52958e-010	-0.0226387 	0.0557974  	0          	
3.834      	5.2604e-010	5.75183e-010	0          	0          	0          	2.43863e-010	-0.022559  	0.0551806  	0          	
3.8475     	5.2713e-010	5.67179e-010	0          	0          	0          	2.34747e-010	-0.0224831 	0.054565   	0          	
3.861      	5.28179e-010	5.59137e-010	0          	0          	0          	2.25613e-010	-0.022411  	0.0539507  	0          	
3.8745     	5.29187e-010	5.5106e-010	0          	0          	0          	2.16464e-010	-0.0223427 	0.0533379  	0          	
3.888      	5.30154e-010	5.42949e-010	0          	0          	0          	2.07302e-010	-0.0222782 	0.0527269  	0          	
3.9015     	5.31081e-010	5.34808e-010	0          	0          	0          	1.98129e-010	-0.0222174 	0.0521178  	0          	
3.915      	5.31966e-010	5.26638e-010	0          	0          	0          	1.88948e-010	-0.0221605 	0.0515109  	0          	
3.9285     	5.3281e-010	5.18442e-010	0          	0          	0          	1.79762e-010	-0.0221075 	0.0509063  	0          	
3.942      	5.33614e-010	5.10223e-010	0          	0          	0          	1.70572e-010	-0.0220582 	0.0503042  	0          	
3.9555     	5.34376e-010	5.01982e-010	0          	0          	0          	1.61382e-010	-0.0220127 	0.0497048  	0          	
3.969      	5.35097e-010	4.93721e-010	0          	0          	0          	1.52193e-010	-0.021971  	0.0491082  	0          	
3.9825     	5.35777e-010	4.85445e-010	0          	0          	0          	1.43008e-010	-0.0219331 	0.0485147  	0          	
